gene1	gene2	mut11	mut10	mut01	mut00	odds_ratio	cooccur_sign	p	cooccur_score
SOX2-OT	LINC01470	21	47	42	677	7.202127659574468	1	3.95455325212e-9	8.402902571862374
SOX2-OT	AC016205.1	19	49	42	677	6.2502429543245865	1	9.726100955982527e-8	7.012061226809937
SOX2-OT	LINC00907	14	54	47	672	3.706855791962175	1	3.062016597022068e-4	3.5139924596287555
SOX2-OT	MIR3681HG	20	48	40	679	7.072916666666667	1	1.041740045785344e-8	7.982240640696603
SOX2-OT	DSCR9	5	63	54	665	0.977366255144033	-1	1	0
SOX2-OT	OR9G1	8	60	50	669	1.784	1	0.14653374142662973	0.8340623614657987
SOX2-OT	AL022068.1	19	49	39	680	6.760858189429618	1	3.774266090426844e-8	7.423167484793676
SOX2-OT	AC079160.1	20	48	38	681	7.467105263157895	1	5.2195138218117885e-9	8.282369948020289
RNF219-AS1	TAS2R19	4	64	63	656	0.6507936507936508	-1	0.6472669639914455	-0.18891655847311262
RNF219-AS1	TEX41	17	51	50	669	4.46	1	1.3702036374647115e-5	4.863214883898262
RNF219-AS1	AC007389.1	23	45	42	677	8.238624338624339	1	1.3189272613924338e-10	9.879779155057852
RNF219-AS1	AL390334.1	25	43	40	679	9.869186046511627	1	1.5947714665180536e-12	11.797301543290942
RNF219-AS1	AL357507.1	18	50	46	673	5.2669565217391305	1	1.3309092909227463e-6	5.875851543168569
RNF219-AS1	DAB1	20	48	44	675	6.392045454545454	1	3.7685339134091875e-8	7.423827572115635
RNF219-AS1	MIR99AHG	23	45	40	679	8.676111111111112	1	6.167790299711497e-11	10.209870400395866
RNF219-AS1	LINC01470	19	49	44	675	5.948515769944342	1	1.7613268519083922e-7	6.754160043914341
RNF219-AS1	AC016205.1	23	45	38	681	9.159649122807018	1	2.782041771442748e-11	10.555636353506124
RNF219-AS1	LINC00907	22	46	39	680	8.338907469342251	1	2.455891614950391e-10	9.609790803682188
RNF219-AS1	MIR3681HG	20	48	40	679	7.072916666666667	1	1.041740045785344e-8	7.982240640696603
RNF219-AS1	DSCR9	5	63	54	665	0.977366255144033	-1	1	0
RNF219-AS1	OR9G1	8	60	50	669	1.784	1	0.14653374142662973	0.8340623614657987
RNF219-AS1	AL022068.1	21	47	37	682	8.235767682576194	1	6.56244065969347e-10	9.182934610638817
RNF219-AS1	AC079160.1	24	44	34	685	10.989304812834225	1	7.425101906897939e-13	12.129297581431661
TAS2R19	TEX41	5	62	62	658	0.855879292403746	-1	1	0
TAS2R19	AC007389.1	3	64	62	658	0.49747983870967744	-1	0.3513735626399216	-0.4542309179446661
TAS2R19	AL390334.1	5	62	60	660	0.8870967741935484	-1	1	0
TAS2R19	AL357507.1	4	63	60	660	0.6984126984126984	-1	0.6431328675819816	-0.19169929504367114
TAS2R19	DAB1	4	63	60	660	0.6984126984126984	-1	0.6431328675819816	-0.19169929504367114
TAS2R19	MIR99AHG	0	67	63	657	0	-1	0.004230278745839225	-2.3736310147073905
TAS2R19	LINC01470	4	63	59	661	0.7113263384449825	-1	0.6433810726305259	-0.19153171958112633
TAS2R19	AC016205.1	4	63	57	663	0.7385129490392648	-1	0.8104571104019738	-0.09126996318265987
TAS2R19	LINC00907	3	64	58	662	0.5350215517241379	-1	0.470282781557262	-0.32764092176755
TAS2R19	MIR3681HG	7	60	53	667	1.4682389937106919	1	0.3376217110532432	0.47156963346983144
TAS2R19	DSCR9	5	62	54	666	0.9946236559139785	-1	1	0
TAS2R19	OR9G1	5	62	53	667	1.0149117468046256	1	1	-0
TAS2R19	AL022068.1	1	66	57	663	0.1762360446570973	-1	0.05122096445763333	-1.2905522483063876
TAS2R19	AC079160.1	2	65	56	664	0.3648351648351648	-1	0.2187329410256114	-0.660085807596325
TEX41	AC007389.1	25	42	40	680	10.119047619047619	1	1.0649938835873643e-12	11.972652886433586
TEX41	AL390334.1	17	50	48	672	4.76	1	6.9519808340465015e-6	5.157891433866542
TEX41	AL357507.1	18	49	46	674	5.382431233362911	1	1.0407066574941768e-6	5.982671667208494
TEX41	DAB1	21	46	43	677	7.187563195146613	1	4.046905026292822e-9	8.39287698761262
TEX41	MIR99AHG	19	48	44	676	6.081439393939394	1	1.346407093225027e-7	6.870823609049186
TEX41	LINC01470	20	47	43	677	6.6996536368134585	1	2.0670224377401556e-8	7.684654809036066
TEX41	AC016205.1	25	42	36	684	11.30952380952381	1	1.8058597266743079e-13	12.743315987298967
TEX41	LINC00907	22	45	39	681	8.536752136752137	1	1.7513456791895922e-10	9.75662812476313
TEX41	MIR3681HG	16	51	44	676	4.819964349376114	1	1.0524404493653217e-5	4.977802468645468
TEX41	DSCR9	9	58	50	670	2.079310344827586	1	0.083164752924858	1.0800606983923573
TEX41	OR9G1	7	60	51	669	1.530392156862745	1	0.32461913880267496	0.4886258787446528
TEX41	AL022068.1	19	48	39	681	6.9118589743589745	1	2.8655310984170262e-8	7.542794873963299
TEX41	AC079160.1	20	47	38	682	7.637178051511758	1	3.8773756583286975e-9	8.411462120469244
AC007389.1	AL390334.1	23	42	42	680	8.866213151927438	1	4.430839371635951e-11	10.353513993880961
AC007389.1	AL357507.1	19	46	45	677	6.214009661835749	1	1.0336107873254077e-7	6.985642966791472
AC007389.1	DAB1	29	36	35	687	15.811904761904762	1	1.0046276670972881e-17	16.99799486569247
AC007389.1	MIR99AHG	20	45	43	679	7.018087855297158	1	1.1344875244416009e-8	7.945200275535733
AC007389.1	LINC01470	23	42	40	682	9.336904761904762	1	2.0548581313660776e-11	10.687218156703587
AC007389.1	AC016205.1	22	43	39	683	8.960047704233752	1	8.712901223033346e-11	10.059837209475017
AC007389.1	LINC00907	25	40	36	686	11.909722222222221	1	7.754622496731391e-14	13.11043933925295
AC007389.1	MIR3681HG	21	44	39	683	8.358391608391608	1	5.23448447343073e-10	9.281126084065185
AC007389.1	DSCR9	6	59	53	669	1.2836584585865047	1	0.6199173433380365	0.2076662132844265
AC007389.1	OR9G1	5	60	53	669	1.0518867924528301	1	0.8070984656034553	0.09307347833914952
AC007389.1	AL022068.1	24	41	34	688	11.845050215208035	1	2.252887211825418e-13	12.647260550179396
AC007389.1	AC079160.1	25	40	33	689	13.049242424242424	1	1.8089993798968782e-14	13.74256158201106
AL390334.1	AL357507.1	21	44	43	679	7.5364693446088795	1	2.1274675042171474e-9	8.67213706477896
AL390334.1	DAB1	23	42	41	681	9.095818815331011	1	3.0305044645917254e-11	10.518485071843338
AL390334.1	MIR99AHG	20	45	43	679	7.018087855297158	1	1.1344875244416009e-8	7.945200275535733
AL390334.1	LINC01470	21	44	42	680	7.7272727272727275	1	1.5165936480920409e-9	8.819130767289423
AL390334.1	AC016205.1	19	46	42	680	6.687370600414079	1	4.233025110459599e-8	7.373349155267616
AL390334.1	LINC00907	22	43	39	683	8.960047704233752	1	8.712901223033346e-11	10.059837209475017
AL390334.1	MIR3681HG	21	44	39	683	8.358391608391608	1	5.23448447343073e-10	9.281126084065185
AL390334.1	DSCR9	9	56	50	672	2.16	1	0.050256685093224215	1.2988061606538859
AL390334.1	OR9G1	5	60	53	669	1.0518867924528301	1	0.8070984656034553	0.09307347833914952
AL390334.1	AL022068.1	19	46	39	683	7.23355629877369	1	1.6226265528223362e-8	7.789781421461909
AL390334.1	AC079160.1	18	47	40	682	6.529787234042553	1	1.1374079093347795e-7	6.9440837560658215
AL357507.1	DAB1	22	42	42	681	8.493197278911564	1	1.8606537353714805e-10	9.730334440845262
AL357507.1	MIR99AHG	18	46	45	678	5.895652173913043	1	3.6770609427117026e-7	6.434499172180614
AL357507.1	LINC01470	19	45	44	679	6.515656565656566	1	5.8012030516471576e-8	7.236481933245282
AL357507.1	AC016205.1	24	40	37	686	11.124324324324323	1	5.862844660089661e-13	12.231891612579592
AL357507.1	LINC00907	22	42	39	684	9.186813186813186	1	6.075033526575009e-11	10.216451320961527
AL357507.1	MIR3681HG	22	42	38	685	9.442355889724311	1	4.1095300078523286e-11	10.386207843979838
AL357507.1	DSCR9	6	58	53	670	1.3077423552374756	1	0.46674399047392146	0.33092126506783215
AL357507.1	OR9G1	7	57	51	672	1.6181630546955625	1	0.31212357424111903	0.505673428463195
AL357507.1	AL022068.1	19	45	39	684	7.4051282051282055	1	1.2096807081058674e-8	7.9173292453913815
AL357507.1	AC079160.1	21	43	37	686	9.05468258956631	1	1.75387625502587e-10	9.756001051594415
DAB1	MIR99AHG	21	43	42	681	7.9186046511627906	1	1.0863283791127007e-9	8.964038874858007
DAB1	LINC01470	20	44	43	680	7.188160676532769	1	8.320788599393171e-9	8.079835511673824
DAB1	AC016205.1	19	45	42	681	6.846031746031746	1	3.1686568124074523e-8	7.49912479537855
DAB1	LINC00907	23	41	38	685	10.11232349165597	1	6.252283155710358e-12	11.203961361718452
DAB1	MIR3681HG	19	45	41	682	7.023306233062331	1	2.3165164966563297e-8	7.635164602699633
DAB1	DSCR9	6	58	53	670	1.3077423552374756	1	0.46674399047392146	0.33092126506783215
DAB1	OR9G1	9	55	49	674	2.250834879406308	1	0.04348946847214685	1.361615900245086
DAB1	AL022068.1	21	43	37	686	9.05468258956631	1	1.75387625502587e-10	9.756001051594415
DAB1	AC079160.1	27	37	31	692	16.289450741063643	1	5.355793501026941e-17	16.271176176076267
MIR99AHG	LINC01470	20	43	43	681	7.3661438615467825	1	6.060019780555556e-9	8.217525958247558
MIR99AHG	AC016205.1	19	44	42	682	7.011904761904762	1	2.3564605739571567e-8	7.627739822043148
MIR99AHG	LINC00907	22	41	39	685	9.424640400250157	1	4.201662985292402e-11	10.376578785223158
MIR99AHG	MIR3681HG	15	48	45	679	4.715277777777778	1	2.2311305537289405e-5	4.651475016401422
MIR99AHG	DSCR9	5	58	54	670	1.0696040868454662	1	0.8045948630902298	0.09442274449492014
MIR99AHG	OR9G1	8	55	50	674	1.9607272727272727	1	0.1242808841909298	0.9055956656369233
MIR99AHG	AL022068.1	17	46	41	683	6.156415694591728	1	4.3644091708490097e-7	6.360074540322066
MIR99AHG	AC079160.1	19	44	39	685	7.584498834498834	1	8.959528000379533e-9	8.047714868934975
LINC01470	AC016205.1	16	47	45	679	5.136643026004728	1	5.515287197166796e-6	5.258431867648592
LINC01470	LINC00907	24	39	37	687	11.426195426195425	1	3.8521791265267466e-13	12.414293526362302
LINC01470	MIR3681HG	13	50	47	677	3.7451063829787232	1	4.317937553378523e-4	3.364723642784379
LINC01470	DSCR9	5	58	54	670	1.0696040868454662	1	0.8045948630902298	0.09442274449492014
LINC01470	OR9G1	9	54	49	675	2.295918367346939	1	0.04070978469214953	1.390301194531891
LINC01470	AL022068.1	19	44	39	685	7.584498834498834	1	8.959528000379533e-9	8.047714868934975
LINC01470	AC079160.1	20	43	38	686	8.39657282741738	1	1.1060856301511946e-9	8.956211249828257
AC016205.1	LINC00907	24	37	37	689	12.078889700511322	1	1.6150190558574262e-13	12.791822348995476
AC016205.1	MIR3681HG	22	39	38	688	10.213225371120108	1	1.319812595194874e-11	10.879487731408409
AC016205.1	DSCR9	6	55	53	673	1.3852487135506004	1	0.44693752190093217	0.34975318333365957
AC016205.1	OR9G1	5	56	53	673	1.1337601078167117	1	0.7973110932330784	0.09837219339266191
AC016205.1	AL022068.1	22	39	36	690	10.811965811965813	1	5.819071948096678e-12	11.235146273074985
AC016205.1	AC079160.1	23	38	35	691	11.949624060150375	1	5.09529797782612e-13	12.292830412964419
LINC00907	MIR3681HG	17	44	43	683	6.136892177589852	1	4.4989074372426045e-7	6.346892942133012
LINC00907	DSCR9	5	56	54	672	1.1111111111111112	1	0.7995707750219501	0.09714308808900583
LINC00907	OR9G1	8	53	50	676	2.040754716981132	1	0.1186259206381666	0.9258204040565449
LINC00907	AL022068.1	25	36	33	693	14.583333333333334	1	2.918371541088089e-15	14.534859418414955
LINC00907	AC079160.1	17	44	41	685	6.45509977827051	1	2.5774783956878515e-7	6.588804966266705
MIR3681HG	DSCR9	5	55	54	673	1.132996632996633	1	0.7973851811605822	0.09833183965429759
MIR3681HG	OR9G1	5	55	53	674	1.1560891938250428	1	0.7954053148974627	0.09941151138507981
MIR3681HG	AL022068.1	16	44	42	685	5.93073593073593	1	1.2608497902321839e-6	5.899336649476877
MIR3681HG	AC079160.1	21	39	37	690	10.041580041580042	1	4.152968330909207e-11	10.381641380656031
DSCR9	OR9G1	8	51	50	678	2.1270588235294117	1	0.0685300612267552	1.164118880171077
DSCR9	AL022068.1	6	53	52	676	1.471698113207547	1	0.43170296719888573	0.364814966322481
DSCR9	AC079160.1	6	53	52	676	1.471698113207547	1	0.43170296719888573	0.364814966322481
OR9G1	AL022068.1	6	52	52	677	1.5022189349112427	1	0.42785857783910514	0.3686997567193375
OR9G1	AC079160.1	6	52	52	677	1.5022189349112427	1	0.42785857783910514	0.3686997567193375
AL022068.1	AC079160.1	17	41	41	688	6.957763236168947	1	1.1152982416484994e-7	6.9526089824969075
