Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
CDK11B	0	0	16	0	2	0	0	0	0	18	18	18
ELMSAN1	1	2	4	0	11	0	0	0	0	18	18	18
HMGN5	0	0	0	0	18	0	0	0	0	18	18	18
LTBP3	0	0	0	2	14	0	0	1	1	18	18	18
LUC7L2	15	0	0	0	3	0	0	0	0	18	18	18
RHBDF1	0	0	0	0	18	0	0	0	0	18	18	18
TPSAB1	0	1	0	0	17	0	0	0	0	18	18	18
NEB	1	1	0	0	42	0	0	0	0	44	17	17
PRKDC	3	1	0	0	34	0	0	0	0	38	17	17
FAM208B	0	0	16	0	9	6	0	0	0	31	17	17
DNAH5	1	0	0	0	21	6	0	1	0	29	17	17
DSP	0	0	1	0	26	0	0	2	0	29	17	17
SETD1B	3	3	4	0	19	0	0	0	0	29	17	17
SMARCA4	0	0	1	0	26	0	0	1	0	28	17	17
TNC	0	0	0	0	23	0	0	5	0	28	17	17
KNDC1	0	0	0	0	22	2	0	2	0	26	17	17
OTOG	0	0	0	0	26	0	0	0	0	26	17	17
POTEE	0	0	0	0	25	0	0	0	0	25	17	17
IGHV2-5	0	0	0	0	24	0	0	0	0	24	17	17
PTEN	4	3	1	0	8	2	0	6	0	24	17	17
PXDN	0	0	0	0	24	0	0	0	0	24	17	17
EGFR	0	0	0	2	21	0	0	0	0	23	17	17
KCP	0	1	0	0	20	0	0	2	0	23	17	17
ZNF519	1	0	0	0	22	0	0	0	0	23	17	17
BAHCC1	0	0	0	0	22	0	0	0	0	22	17	17
GOLGA3	0	0	0	0	22	0	0	0	0	22	17	17
ADAM15	0	0	0	0	19	2	0	0	0	21	17	17
ANAPC1	0	0	0	0	10	11	0	0	0	21	17	17
CES1	0	0	0	0	19	1	0	1	0	21	17	17
CTNND2	0	0	6	0	11	0	0	0	4	21	17	17
PRSS1	0	0	0	0	21	0	0	0	0	21	17	17
SKOR2	0	0	0	0	21	0	0	0	0	21	17	17
KRTAP4-4	0	0	0	0	20	0	0	0	0	20	17	17
ZIC5	0	0	1	0	19	0	0	0	0	20	17	17
BCL11B	0	0	8	0	10	1	0	0	0	19	17	17
C4orf50	11	0	0	0	8	0	0	0	0	19	17	17
CNTN5	0	0	0	0	16	3	0	0	0	19	17	17
GOLGA6L10	0	0	0	0	19	0	0	0	0	19	17	17
KCNJ9	0	0	0	0	16	1	0	0	2	19	17	17
ZNF433	0	0	0	0	9	10	0	0	0	19	17	17
C2CD2L	0	0	0	0	18	0	0	0	0	18	17	17
CCM2L	0	0	0	0	18	0	0	0	0	18	17	17
CD209	0	0	0	0	18	0	0	0	0	18	17	17
FBXL17	0	1	5	0	11	0	0	0	1	18	17	17
FOXE3	0	0	1	0	17	0	0	0	0	18	17	17
GATAD1	0	0	0	0	18	0	0	0	0	18	17	17
KCNJ18	0	0	1	0	17	0	0	0	0	18	17	17
NBPF9	0	0	0	0	18	0	0	0	0	18	17	17
NXF1	1	0	0	0	5	11	0	1	0	18	17	17
PCDH7	0	0	0	0	18	0	0	0	0	18	17	17
PKDREJ	0	0	0	0	17	1	0	0	0	18	17	17
REXO1	0	0	2	0	15	0	0	0	1	18	17	17
SLC35G4	0	0	0	0	18	0	0	0	0	18	17	17
SMARCD3	0	0	0	0	7	0	0	11	0	18	17	17
SPEN	2	0	0	0	12	4	0	0	0	18	17	17
ZNF714	0	0	0	0	18	0	0	0	0	18	17	17
KCNC2	0	0	0	0	17	0	0	0	0	17	17	17
MAFA	0	0	1	0	16	0	0	0	0	17	17	17
MDFIC	0	0	4	0	13	0	0	0	0	17	17	17
PKD2	0	1	3	0	11	1	0	1	0	17	17	17
PKN2	0	0	0	0	16	0	0	1	0	17	17	17
PRB2	0	0	8	0	9	0	0	0	0	17	17	17
PRR23A	0	0	0	0	17	0	0	0	0	17	17	17
PRRT1	0	0	0	0	17	0	0	0	0	17	17	17
VWC2	0	0	1	0	15	0	0	1	0	17	17	17
ZBTB10	0	0	0	0	17	0	0	0	0	17	17	17
ZNF135	0	0	0	0	17	0	0	0	0	17	17	17
ABCA2	0	0	0	0	30	1	0	1	0	32	16	16
HMCN1	0	0	0	0	30	2	0	0	0	32	16	16
HMCN2	0	0	0	0	24	2	5	1	0	32	16	16
ASPM	0	0	0	0	29	0	0	1	0	30	16	16
ZNF316	0	0	0	0	28	0	0	1	0	29	16	16
HSPG2	0	0	0	0	25	1	0	0	2	28	16	16
APOB	1	0	0	0	21	3	0	2	0	27	16	16
CELSR1	0	0	0	0	27	0	0	0	0	27	16	16
SETD2	2	5	0	0	15	3	0	1	0	26	16	16
CACNA1H	0	2	0	0	21	2	0	0	0	25	16	16
HELZ2	1	2	0	0	21	1	0	0	0	25	16	16
SPTBN2	0	0	0	0	24	1	0	0	0	25	16	16
KIAA1549	0	1	1	0	17	0	0	1	4	24	16	16
RLIM	0	0	0	0	24	0	0	0	0	24	16	16
CHD8	0	0	1	0	21	1	0	0	0	23	16	16
AGO4	0	0	0	0	12	0	0	4	6	22	16	16
ARHGAP39	1	0	0	0	20	1	0	0	0	22	16	16
SCART1	0	0	0	0	22	0	0	0	0	22	16	16
AGRN	0	0	0	0	20	1	0	0	0	21	16	16
PLXND1	0	0	1	0	19	0	0	1	0	21	16	16
PWWP2A	0	0	0	0	20	0	0	1	0	21	16	16
SDHA	13	0	0	0	7	1	0	0	0	21	16	16
WHRN	0	0	0	0	20	0	0	1	0	21	16	16
COL20A1	0	0	0	0	19	1	0	0	0	20	16	16
LAMC1	0	0	0	0	6	0	0	0	14	20	16	16
PTPN11	0	0	0	0	19	0	0	1	0	20	16	16
C2CD4B	0	0	0	0	19	0	0	0	0	19	16	16
MYO16	0	0	0	0	13	6	0	0	0	19	16	16
CGREF1	0	0	0	0	17	0	0	1	0	18	16	16
EIF3B	0	1	0	0	17	0	0	0	0	18	16	16
FBRS	0	0	1	0	15	0	0	0	2	18	16	16
GIGYF1	0	0	6	0	12	0	0	0	0	18	16	16
HRCT1	0	0	11	1	6	0	0	0	0	18	16	16
MAGEB6	0	0	0	0	17	0	0	0	1	18	16	16
PACS1	0	0	1	0	15	2	0	0	0	18	16	16
PPP1R15A	0	0	0	0	17	1	0	0	0	18	16	16
RPS6KA4	0	0	0	0	12	0	0	0	6	18	16	16
SHROOM1	0	0	0	0	16	0	2	0	0	18	16	16
GRINA	0	0	0	0	16	0	0	1	0	17	16	16
HACD2	0	0	0	0	17	0	0	0	0	17	16	16
KIAA1586	0	0	0	0	17	0	0	0	0	17	16	16
KIR2DL3	0	0	0	0	17	0	0	0	0	17	16	16
LILRB1	0	0	1	0	16	0	0	0	0	17	16	16
MAP7D1	0	0	0	0	15	0	0	0	2	17	16	16
NRG2	3	0	3	0	10	1	0	0	0	17	16	16
PER3	0	0	0	0	16	1	0	0	0	17	16	16
PPP1R13L	0	0	0	0	17	0	0	0	0	17	16	16
PRB3	0	1	0	0	16	0	0	0	0	17	16	16
SOX1	0	0	1	0	16	0	0	0	0	17	16	16
USP40	0	2	0	0	3	11	0	1	0	17	16	16
YBX3	0	0	0	0	17	0	0	0	0	17	16	16
ZNF727	0	0	0	0	16	0	1	0	0	17	16	16
CEL	0	7	0	0	9	0	0	0	0	16	16	16
COQ10A	0	0	0	0	16	0	0	0	0	16	16	16
HOXA13	0	0	0	0	16	0	0	0	0	16	16	16
KCNQ5	0	0	0	0	16	0	0	0	0	16	16	16
KRTAP10-5	0	0	0	0	16	0	0	0	0	16	16	16
LTBP1	0	0	2	0	12	0	0	0	2	16	16	16
P3H3	0	0	0	0	16	0	0	0	0	16	16	16
RETREG2	0	0	0	0	4	0	0	0	12	16	16	16
RHOU	0	0	0	0	13	0	0	0	3	16	16	16
RPAP2	0	0	0	0	1	0	0	0	15	16	16	16
SART1	0	0	0	0	16	0	0	0	0	16	16	16
SH3GL2	0	0	0	0	1	0	0	0	15	16	16	16
WBP2NL	0	0	0	0	10	6	0	0	0	16	16	16
ZCCHC3	0	0	0	0	16	0	0	0	0	16	16	16
ZFP82	0	0	0	0	16	0	0	0	0	16	16	16
ZNF813	0	0	0	0	16	0	0	0	0	16	16	16
HLA-B	0	0	0	0	29	0	0	0	0	29	15	15
B4GALNT4	0	2	0	0	17	0	0	3	0	22	15	15
CYP2D6	0	2	0	0	20	0	0	0	0	22	15	15
IGSF3	0	0	2	0	19	0	0	0	0	21	15	15
INTS4	0	0	0	0	21	0	0	0	0	21	15	15
KIAA2026	1	4	0	0	11	1	0	0	4	21	15	15
KIF13B	0	0	0	0	20	1	0	0	0	21	15	15
PARP4	0	0	0	0	21	0	0	0	0	21	15	15
SBNO2	0	0	0	0	20	1	0	0	0	21	15	15
BCL9L	0	2	0	0	17	1	0	0	0	20	15	15
CSPG4	0	0	0	0	20	0	0	0	0	20	15	15
IRF2BPL	0	0	0	0	20	0	0	0	0	20	15	15
TAS2R30	1	0	0	0	19	0	0	0	0	20	15	15
AXDND1	0	1	10	0	6	0	0	2	0	19	15	15
OTUD1	0	0	0	0	19	0	0	0	0	19	15	15
CNTNAP3B	4	0	0	0	13	0	0	0	0	17	15	15
RBFOX1	0	0	0	0	11	0	0	0	6	17	15	15
RFPL3	0	0	0	0	17	0	0	0	0	17	15	15
SOX12	0	0	0	0	12	0	0	0	5	17	15	15
SVEP1	0	0	0	0	14	2	0	1	0	17	15	15
SYT16	0	0	0	0	17	0	0	0	0	17	15	15
VPS51	0	0	0	0	11	2	0	1	3	17	15	15
AEBP2	0	0	0	0	15	0	0	1	0	16	15	15
C2CD4D	0	0	0	0	15	1	0	0	0	16	15	15
CHPF	0	0	0	0	16	0	0	0	0	16	15	15
CLEC4M	0	0	0	0	16	0	0	0	0	16	15	15
DDX3X	0	0	0	1	13	1	0	1	0	16	15	15
DLGAP3	1	1	0	0	14	0	0	0	0	16	15	15
FOXC1	0	0	1	0	15	0	0	0	0	16	15	15
GOLGA6L22	0	0	3	0	13	0	0	0	0	16	15	15
KRTAP10-7	0	0	0	0	15	1	0	0	0	16	15	15
LDLRAD2	0	0	0	0	15	0	0	1	0	16	15	15
POU3F1	0	0	1	0	15	0	0	0	0	16	15	15
POU3F3	0	0	4	0	12	0	0	0	0	16	15	15
PRDM13	0	0	5	0	11	0	0	0	0	16	15	15
RBM12B	0	0	0	0	16	0	0	0	0	16	15	15
RPGR	1	0	1	0	13	0	0	1	0	16	15	15
TPBGL	0	0	0	0	16	0	0	0	0	16	15	15
UBN2	0	0	0	0	16	0	0	0	0	16	15	15
UTP23	0	0	0	0	16	0	0	0	0	16	15	15
WRNIP1	0	0	1	0	15	0	0	0	0	16	15	15
ZNF318	1	0	1	0	14	0	0	0	0	16	15	15
ZNF726	0	0	0	0	14	2	0	0	0	16	15	15
ZNF771	0	0	0	0	16	0	0	0	0	16	15	15
AC116565.1	0	0	0	0	15	0	0	0	0	15	15	15
BHLHE41	0	0	1	0	14	0	0	0	0	15	15	15
CUX1	1	0	1	0	13	0	0	0	0	15	15	15
EBF4	0	0	0	0	8	0	0	1	6	15	15	15
ELMO2	0	0	0	0	15	0	0	0	0	15	15	15
FDX1	0	0	0	0	15	0	0	0	0	15	15	15
FIP1L1	15	0	0	0	0	0	0	0	0	15	15	15
GLI4	0	0	0	0	15	0	0	0	0	15	15	15
GPR135	0	0	0	0	14	0	0	0	1	15	15	15
MAP3K6	0	0	0	0	11	0	0	4	0	15	15	15
NKD2	0	0	1	0	7	0	0	0	7	15	15	15
PYCR1	0	0	0	0	2	0	0	0	13	15	15	15
RFXAP	0	1	0	0	14	0	0	0	0	15	15	15
SMARCB1	6	0	0	0	3	6	0	0	0	15	15	15
SOX3	0	0	1	0	14	0	0	0	0	15	15	15
TCF7L1	0	0	0	0	15	0	0	0	0	15	15	15
TMEM158	0	0	1	0	14	0	0	0	0	15	15	15
ZNF331	0	0	0	0	15	0	0	0	0	15	15	15
ZNF546	0	0	0	0	15	0	0	0	0	15	15	15
COL1A1	1	1	0	0	10	0	0	114	0	126	14	14
FSIP2	1	0	1	0	36	2	0	0	0	40	14	14
APC2	0	0	0	0	30	0	0	0	0	30	14	14
FLNA	0	1	0	0	21	0	0	6	0	28	14	14
CROCC	0	0	0	0	26	1	0	0	0	27	14	14
MYO15A	0	0	0	0	26	0	0	0	0	26	14	14
ALPK3	0	0	0	0	25	0	0	0	0	25	14	14
SMCHD1	2	0	0	0	16	2	0	0	5	25	14	14
DNAH8	1	0	0	0	21	2	0	0	0	24	14	14
MXRA5	0	0	0	0	23	1	0	0	0	24	14	14
SOBP	0	0	1	0	23	0	0	0	0	24	14	14
PTPRF	0	0	0	0	14	0	0	9	0	23	14	14
BICRA	1	0	0	0	21	0	0	0	0	22	14	14
DAB2IP	1	0	2	0	19	0	0	0	0	22	14	14
NPIPB15	0	0	6	0	15	1	0	0	0	22	14	14
AMOTL2	2	0	0	0	19	0	0	0	0	21	14	14
DNAH14	1	0	0	0	19	1	0	0	0	21	14	14
GNAI2	11	8	0	0	2	0	0	0	0	21	14	14
MGAM2	1	0	0	0	20	0	0	0	0	21	14	14
TRBV6-5	0	0	0	0	20	0	0	1	0	21	14	14
FAM83H	0	0	0	0	19	0	0	1	0	20	14	14
ITGB4	0	0	0	0	20	0	0	0	0	20	14	14
ESRRA	0	0	3	0	16	0	0	0	0	19	14	14
FLNC	0	0	0	0	18	0	0	1	0	19	14	14
ZNF407	0	0	0	0	19	0	0	0	0	19	14	14
ZSCAN2	0	0	0	0	19	0	0	0	0	19	14	14
FBXW10	0	0	0	0	18	0	0	0	0	18	14	14
GPR27	0	0	0	0	18	0	0	0	0	18	14	14
PRRC2C	1	1	0	0	15	1	0	0	0	18	14	14
SLC12A2	0	0	0	0	18	0	0	0	0	18	14	14
ZNF835	0	0	0	0	18	0	0	0	0	18	14	14
AGAP9	1	0	0	0	16	0	0	0	0	17	14	14
GNAS	0	1	0	0	14	0	0	2	0	17	14	14
IRS2	0	0	0	0	17	0	0	0	0	17	14	14
PIK3CD	0	0	1	0	16	0	0	0	0	17	14	14
ASTN2	0	0	3	0	8	0	0	0	5	16	14	14
BMP2K	0	0	7	0	9	0	0	0	0	16	14	14
CASKIN2	0	1	0	0	14	0	0	1	0	16	14	14
CMYA5	0	0	0	0	16	0	0	0	0	16	14	14
HKR1	0	0	0	0	16	0	0	0	0	16	14	14
IGSF10	0	1	0	0	15	0	0	0	0	16	14	14
IPO4	0	0	0	0	16	0	0	0	0	16	14	14
KCNQ4	0	0	0	0	10	0	0	0	6	16	14	14
MEGF6	0	1	0	0	11	2	0	2	0	16	14	14
NFKBIE	0	0	1	0	15	0	0	0	0	16	14	14
RRBP1	0	0	0	0	7	0	0	9	0	16	14	14
SLC30A1	0	0	0	0	4	2	0	0	10	16	14	14
ZNF786	0	0	0	0	16	0	0	0	0	16	14	14
ANKRD20A4	1	0	0	0	14	0	0	0	0	15	14	14
BRD7	10	1	0	0	4	0	0	0	0	15	14	14
GLCCI1	0	0	0	0	14	1	0	0	0	15	14	14
JPH1	1	0	0	0	8	0	0	0	6	15	14	14
LRRC41	0	0	0	0	15	0	0	0	0	15	14	14
NLGN2	0	0	0	0	15	0	0	0	0	15	14	14
NPAP1	0	0	0	0	15	0	0	0	0	15	14	14
PPM1G	0	0	0	0	15	0	0	0	0	15	14	14
PPP1R3E	0	0	0	0	13	0	0	2	0	15	14	14
RRP1	0	0	0	0	14	0	0	1	0	15	14	14
SGPP1	0	0	0	0	15	0	0	0	0	15	14	14
SSC5D	0	0	0	1	12	1	0	0	1	15	14	14
STK32C	0	0	0	0	13	0	0	0	2	15	14	14
SYNJ1	0	0	0	0	9	0	0	0	6	15	14	14
TBX2	1	0	1	0	11	1	0	0	1	15	14	14
UTF1	0	0	0	0	15	0	0	0	0	15	14	14
VGLL2	0	0	0	0	15	0	0	0	0	15	14	14
ABCB10	0	0	0	0	14	0	0	0	0	14	14	14
ANKRD63	0	0	0	0	14	0	0	0	0	14	14	14
CCDC30	12	0	0	0	2	0	0	0	0	14	14	14
CD6	0	0	0	0	13	1	0	0	0	14	14	14
COX10	0	0	0	0	14	0	0	0	0	14	14	14
IGHJ6	0	0	0	14	0	0	0	0	0	14	14	14
KIF25	0	0	0	0	13	0	0	1	0	14	14	14
MAP3K9	0	0	8	0	5	0	0	1	0	14	14	14
MFSD12	0	0	0	0	4	0	0	0	10	14	14	14
NCKAP1L	0	0	0	0	13	0	0	1	0	14	14	14
NENF	0	0	0	0	2	0	0	0	12	14	14	14
TEPSIN	0	0	0	0	13	1	0	0	0	14	14	14
TLCD1	0	0	0	0	14	0	0	0	0	14	14	14
TRIM58	0	0	0	0	13	0	0	0	1	14	14	14
ZFAND3	1	0	0	0	4	0	0	0	9	14	14	14
ZNF479	0	0	0	0	14	0	0	0	0	14	14	14
ZNF844	0	0	0	0	12	2	0	0	0	14	14	14
SPTBN5	0	0	0	0	30	0	0	0	0	30	13	13
INTS1	1	0	0	0	27	0	0	1	0	29	13	13
KIAA1109	1	2	0	0	24	2	0	0	0	29	13	13
NOTCH1	0	0	0	0	26	0	0	1	0	27	13	13
DNAH3	0	0	0	0	23	2	0	0	0	25	13	13
NAPA	13	0	0	10	0	0	0	0	0	23	13	13
ZFHX4	1	0	2	0	17	1	0	2	0	23	13	13
TRBV5-3	0	0	0	0	21	0	0	0	0	21	13	13
PDGFRA	0	0	0	0	17	2	0	1	0	20	13	13
RERE	0	1	0	0	16	3	0	0	0	20	13	13
USP22	0	0	0	0	10	0	0	0	10	20	13	13
NBEAL2	0	0	0	0	18	0	0	1	0	19	13	13
NOTCH3	0	0	0	0	18	0	0	0	1	19	13	13
CHERP	1	0	4	0	13	0	0	0	0	18	13	13
EVPL	0	0	3	1	14	0	0	0	0	18	13	13
GRID2IP	0	0	0	0	17	0	0	1	0	18	13	13
SIPA1	0	0	0	0	18	0	0	0	0	18	13	13
TAOK2	2	0	5	0	9	2	0	0	0	18	13	13
MUC6	0	0	0	0	17	0	0	0	0	17	13	13
PTPN23	0	0	0	0	17	0	0	0	0	17	13	13
RPS6KA1	0	0	0	0	17	0	0	0	0	17	13	13
SPDYE1	0	0	0	0	17	0	0	0	0	17	13	13
CCDC177	0	0	0	0	14	2	0	0	0	16	13	13
CFAP65	0	0	0	0	16	0	0	0	0	16	13	13
COL4A2	0	0	0	0	14	0	0	2	0	16	13	13
IGHV3-11	0	0	0	0	16	0	0	0	0	16	13	13
NKX2-3	0	0	5	0	11	0	0	0	0	16	13	13
PCDHB4	0	0	0	0	16	0	0	0	0	16	13	13
SOWAHA	0	0	0	1	10	0	0	0	5	16	13	13
TRIO	1	0	0	0	15	0	0	0	0	16	13	13
TRO	1	0	0	0	15	0	0	0	0	16	13	13
CEP131	0	2	0	0	13	0	0	0	0	15	13	13
FOXE1	0	0	0	0	15	0	0	0	0	15	13	13
GPSM1	0	0	0	0	11	0	0	3	1	15	13	13
LRRC7	1	0	0	0	5	1	0	0	8	15	13	13
PDZRN4	0	0	1	0	7	2	0	0	5	15	13	13
PPP1R3F	0	0	1	0	14	0	0	0	0	15	13	13
SRGAP3	0	0	1	0	12	2	0	0	0	15	13	13
TNRC6C	1	0	5	0	8	1	0	0	0	15	13	13
TUBB8	1	0	0	0	12	1	0	0	1	15	13	13
ZC3H12D	0	1	0	0	14	0	0	0	0	15	13	13
ZNF30	0	0	0	0	15	0	0	0	0	15	13	13
ZNF460	0	0	0	0	15	0	0	0	0	15	13	13
EPHB2	2	1	0	0	11	0	0	0	0	14	13	13
FAM205A	0	0	0	0	14	0	0	0	0	14	13	13
FAM219A	0	0	0	0	11	0	0	0	3	14	13	13
FAM86B1	7	0	0	0	7	0	0	0	0	14	13	13
IKZF4	0	0	0	0	13	0	0	1	0	14	13	13
IRX5	0	0	0	0	14	0	0	0	0	14	13	13
JPH4	1	1	0	0	11	1	0	0	0	14	13	13
LILRB2	0	0	2	0	12	0	0	0	0	14	13	13
MMP17	0	0	0	3	11	0	0	0	0	14	13	13
NRXN2	0	1	0	0	12	1	0	0	0	14	13	13
PCDHB10	0	0	0	0	13	1	0	0	0	14	13	13
PLCL2	0	0	0	0	13	0	0	0	1	14	13	13
PSD4	0	0	0	0	13	1	0	0	0	14	13	13
SAMD5	0	0	0	0	14	0	0	0	0	14	13	13
SP9	0	0	0	0	14	0	0	0	0	14	13	13
ZNF112	1	0	0	0	11	2	0	0	0	14	13	13
ZNF419	0	0	0	0	13	0	0	1	0	14	13	13
AC008687.4	0	0	0	0	13	0	0	0	0	13	13	13
AC068987.5	0	0	0	0	13	0	0	0	0	13	13	13
AHCYL2	0	0	0	0	12	1	0	0	0	13	13	13
CNKSR2	0	0	11	0	2	0	0	0	0	13	13	13
DUT	0	0	0	0	13	0	0	0	0	13	13	13
EVX2	0	0	0	0	13	0	0	0	0	13	13	13
FOXD3	0	0	0	0	13	0	0	0	0	13	13	13
GDF11	0	0	4	0	5	0	0	0	4	13	13	13
HEY1	0	0	0	0	13	0	0	0	0	13	13	13
HS6ST3	0	0	0	0	13	0	0	0	0	13	13	13
IGDCC4	0	0	0	0	9	0	0	3	1	13	13	13
KRAS	0	0	0	0	13	0	0	0	0	13	13	13
NEFH	0	0	1	0	12	0	0	0	0	13	13	13
NEUROG1	0	0	0	0	13	0	0	0	0	13	13	13
NKX6-1	0	0	1	0	12	0	0	0	0	13	13	13
PRDM8	0	0	4	0	9	0	0	0	0	13	13	13
PROSER2	0	1	0	0	12	0	0	0	0	13	13	13
RFNG	0	0	0	0	13	0	0	0	0	13	13	13
RNF225	0	0	0	0	13	0	0	0	0	13	13	13
SCN1B	0	0	0	0	1	1	0	0	11	13	13	13
SCT	0	0	0	0	1	0	0	0	12	13	13	13
SH3RF3	0	0	0	0	13	0	0	0	0	13	13	13
SIPA1L2	0	1	1	0	2	9	0	0	0	13	13	13
TAB3P1	0	0	0	0	0	0	0	13	0	13	13	13
VCX3A	0	0	0	0	13	0	0	0	0	13	13	13
ZFP92	0	0	0	0	13	0	0	0	0	13	13	13
ZNF319	0	0	0	0	13	0	0	0	0	13	13	13
COL3A1	0	0	0	0	21	0	0	59	0	80	12	12
SYNE1	0	0	0	0	36	2	0	0	0	38	12	12
DNAH17	0	0	0	0	34	3	0	0	0	37	12	12
FAT1	2	0	0	0	23	1	0	0	0	26	12	12
DCBLD1	6	6	0	5	1	2	0	1	2	23	12	12
COL6A2	0	1	0	0	14	0	0	7	0	22	12	12
CELSR3	0	0	0	0	21	0	0	0	0	21	12	12
MYO7B	0	0	0	0	20	1	0	0	0	21	12	12
PRR12	0	0	0	0	21	0	0	0	0	21	12	12
PTPRZ1	1	1	0	0	18	0	0	1	0	21	12	12
ZEB2	1	2	0	0	15	3	0	0	0	21	12	12
COL7A1	0	0	0	0	19	1	0	0	0	20	12	12
HEATR9	0	8	5	0	7	0	0	0	0	20	12	12
HUWE1	0	0	0	0	19	0	0	1	0	20	12	12
DNAH11	0	1	2	0	16	0	0	0	0	19	12	12
TARBP1	0	1	0	0	15	1	0	1	1	19	12	12
USP24	0	0	0	0	19	0	0	0	0	19	12	12
CCDC88B	0	0	0	0	18	0	0	0	0	18	12	12
CHD4	0	0	4	0	14	0	0	0	0	18	12	12
CREBBP	0	0	0	0	15	3	0	0	0	18	12	12
KDM6B	0	1	0	0	17	0	0	0	0	18	12	12
LRP1B	1	0	0	0	17	0	0	0	0	18	12	12
SDK1	1	0	0	1	15	1	0	0	0	18	12	12
VWF	0	0	0	0	18	0	0	0	0	18	12	12
DNAH12	1	2	0	0	13	1	0	0	0	17	12	12
FRG2B	3	0	0	0	14	0	0	0	0	17	12	12
HLA-DRB5	0	0	0	0	16	0	0	1	0	17	12	12
IFT140	0	0	0	0	17	0	0	0	0	17	12	12
ATG9B	0	0	1	0	11	2	0	2	0	16	12	12
ERVW-1	1	0	0	0	12	3	0	0	0	16	12	12
IQSEC1	1	0	0	0	15	0	0	0	0	16	12	12
MAP3K21	0	0	0	0	10	0	0	0	6	16	12	12
ADAMTS16	1	0	0	0	12	2	0	0	0	15	12	12
ASXL1	5	3	0	0	6	1	0	0	0	15	12	12
BCAM	0	0	0	0	8	2	0	5	0	15	12	12
CRYBG1	1	0	0	0	12	2	0	0	0	15	12	12
CSMD3	0	0	0	0	14	1	0	0	0	15	12	12
DSCAML1	0	0	0	0	14	0	0	0	1	15	12	12
GAREM2	0	0	0	0	11	1	0	3	0	15	12	12
GPRIN2	0	0	0	0	15	0	0	0	0	15	12	12
INF2	0	0	0	0	13	2	0	0	0	15	12	12
MED12	0	0	5	0	8	2	0	0	0	15	12	12
MROH1	0	0	0	0	14	1	0	0	0	15	12	12
SGO2	0	2	0	0	12	0	0	1	0	15	12	12
TNS1	0	0	0	0	15	0	0	0	0	15	12	12
ZNF816	0	0	0	0	14	1	0	0	0	15	12	12
ADGRA2	0	0	0	0	14	0	0	0	0	14	12	12
AKAP17A	1	0	0	0	13	0	0	0	0	14	12	12
CADPS	1	0	0	0	13	0	0	0	0	14	12	12
LRRIQ1	0	0	0	0	14	0	0	0	0	14	12	12
MAP4K1	0	0	0	0	13	0	0	1	0	14	12	12
MBD6	0	4	0	0	10	0	0	0	0	14	12	12
MN1	0	0	2	0	12	0	0	0	0	14	12	12
NSD1	1	0	0	0	12	1	0	0	0	14	12	12
NTSR2	0	0	3	0	11	0	0	0	0	14	12	12
ZNF560	0	0	0	0	14	0	0	0	0	14	12	12
CFTR	0	0	2	0	11	0	0	0	0	13	12	12
DLG5	0	0	0	0	12	1	0	0	0	13	12	12
ESX1	0	0	0	0	13	0	0	0	0	13	12	12
KMT5C	0	0	0	0	13	0	0	0	0	13	12	12
KRTAP4-8	0	0	0	0	13	0	0	0	0	13	12	12
LILRA6	0	0	0	0	13	0	0	0	0	13	12	12
OR2T34	0	0	0	0	13	0	0	0	0	13	12	12
PES1	0	0	6	0	7	0	0	0	0	13	12	12
SLC12A9	1	0	0	0	11	1	0	0	0	13	12	12
STAG2	1	1	0	0	6	4	0	1	0	13	12	12
USP32	0	0	0	0	11	2	0	0	0	13	12	12
UST	0	0	0	0	13	0	0	0	0	13	12	12
WDR86	0	0	0	0	7	0	0	0	6	13	12	12
WHAMM	0	0	0	0	13	0	0	0	0	13	12	12
ACTR5	1	0	0	0	11	0	0	0	0	12	12	12
AGAP2	0	0	0	0	11	1	0	0	0	12	12	12
ARID3C	0	0	0	0	12	0	0	0	0	12	12	12
ARIH2OS	0	11	0	0	1	0	0	0	0	12	12	12
ATXN7L1	0	0	10	0	1	1	0	0	0	12	12	12
BRI3BP	0	0	0	1	3	0	0	0	8	12	12	12
C17orf97	0	0	0	0	12	0	0	0	0	12	12	12
CASC3	0	0	0	0	11	0	0	1	0	12	12	12
CREB3L1	0	0	0	0	12	0	0	0	0	12	12	12
DNAJC7	0	11	0	0	1	0	0	0	0	12	12	12
EID2	0	0	0	0	12	0	0	0	0	12	12	12
FAM241A	0	0	0	0	10	2	0	0	0	12	12	12
IRX2	0	0	0	0	11	0	0	0	1	12	12	12
KLHL41	0	1	0	0	11	0	0	0	0	12	12	12
KREMEN2	0	1	0	0	11	0	0	0	0	12	12	12
KRTAP4-11	0	0	0	0	12	0	0	0	0	12	12	12
KRTAP4-9	0	1	0	0	11	0	0	0	0	12	12	12
MYRF	0	2	1	0	6	0	0	1	2	12	12	12
NOP56	0	0	0	0	4	2	0	1	5	12	12	12
NOVA2	0	0	0	0	11	0	0	0	1	12	12	12
NRG1	0	0	5	0	7	0	0	0	0	12	12	12
OR5T1	0	11	0	0	1	0	0	0	0	12	12	12
PM20D2	0	0	0	0	12	0	0	0	0	12	12	12
RGPD4	0	0	0	0	12	0	0	0	0	12	12	12
RNF169	0	0	0	0	12	0	0	0	0	12	12	12
